fips,hh_size,hh_income,cost_housing,n_vehicles,hh_share_nonwhite,i_renter,i_moved,i_foodstamp,i_smartphone,i_internet,time_commuting
48157,4,6.04,1000,3,0,1,0,0,1,1,27.5
06037,3,8.06,1000,3,0,0,0,0,1,1,10
34005,1,63.7,2400,2,0,0,0,0,1,1,8
55000,2,32.6,1200,1,1,0,0,0,1,1,20
29183,4,7.3,880,2,0,1,0,0,1,1,22.5
42049,3,2.7,700,0,1,1,1,1,1,1,13.333333333333334
12000,3,3.8,1000,2,0,1,0,0,1,1,36.666666666666664
17000,4,3.2,640,2,0,1,1,1,1,1,76.5
17089,4,13.8,1300,2,0,0,0,0,1,1,25
26000,1,3.5,200,1,0,1,1,0,1,1,100
26000,4,6,800,1,0,0,0,0,1,1,7.5
06059,3,34.188,5100,5,0,0,0,0,1,1,53.333333333333336
23000,1,5,350,0,0,0,0,0,1,1,26
10005,1,5,1300,2,0,0,0,0,1,1,30
45000,6,6.2,2900,4,0,0,0,0,1,1,15
24021,5,8,2600,1,1,0,0,0,1,1,24
29000,4,16.1,550,4,0,0,1,0,1,1,72.5
06085,1,9.9,1700,1,1,0,0,0,0,1,20
39035,1,1.4,690,2,0,0,0,0,1,1,10
18089,2,11.5,870,3,0,0,0,0,1,1,30
45000,4,7,840,2,0,0,0,0,1,1,25
40000,1,1.86,600,1,0,1,1,0,1,1,30
29189,4,0.54,850,1,0,1,1,0,1,1,22.5
13000,4,14.97,500,3,0,0,0,0,1,1,22.5
36000,4,11.1,880,2,0,0,0,0,1,1,20
48113,4,3.4,600,2,1,1,0,1,1,1,17.5
25000,4,12.1,1500,3,0,1,0,0,1,1,35
13000,2,4.23,1700,3,0,0,0,0,1,1,45
48439,5,14.5,1300,2,0,0,0,0,1,1,10.8
39023,5,2.68,550,3,0,1,0,1,1,1,4
12103,2,5.6,1100,2,0,1,1,0,1,1,65
36029,3,16.16,1500,2,0,0,0,0,1,1,26.666666666666668
47037,1,5.23,940,1,0,1,0,0,1,1,60
42133,4,6.4,900,3,0,0,0,0,1,1,22.5
51000,2,6.22,430,3,0,0,0,0,1,1,60
51810,2,15.3,1600,2,1,0,0,0,1,1,50
35013,7,7.8,890,2,0,0,0,0,1,1,5.714285714285714
06055,5,11.73,1700,3,0,0,1,0,1,1,44
06085,2,15,1600,2,0.5,1,0,0,1,1,75
17000,4,18.165,810,2,0,0,0,0,1,1,5
39000,3,2.1,400,1,0,1,0,0,1,1,23.333333333333332
39153,2,4.81,600,1,0,0,0,0,1,1,30
50000,2,1.638,500,1,0,1,0,1,0,1,121
36047,1,4,1800,0,1,1,0,0,1,1,90
17031,2,6.65,900,2,0,0,0,0,1,1,90
05000,3,6.151,320,0,1,1,0,0,0,0,3.3333333333333335
34003,5,6.28,650,1,0,1,0,0,1,1,18
51000,2,2.02,1500,1,0,1,0,0,1,1,10
48201,2,5.48,800,2,0,0,0,0,1,1,60
42000,2,8.136,300,2,0,0,0,0,1,1,45
34029,1,2.5,830,1,0,1,0,0,1,1,60
47000,4,9.59,2000,3,0,0,1,0,0,1,50
12000,3,3.7,2100,1,1,1,1,0,1,1,40
29000,4,5.9,970,2,0,0,0,0,1,1,45
53063,3,10.3,1100,3,0,0,0,0,1,1,16.666666666666668
36047,3,9.5,1400,0,1,1,0,0,1,1,33.333333333333336
34037,3,12.9,2300,2,0,0,1,0,1,1,30
34029,4,3.23,1900,2,0,0,0,1,1,1,35
39000,2,8.33,750,2,0,0,0,0,1,1,10
41017,3,24.5,1600,3,0,0,0,0,1,1,22
06083,1,11,1900,0,0,1,0,0,1,1,20
35043,1,6.305,800,2,1,0,0,0,1,1,150
13000,4,2.6,1200,3,1,1,0,1,1,1,25
48257,3,8.5,1000,2,1,0,1,0,0,1,6.666666666666667
48085,5,8.7,2200,2,0,1,0,0,1,1,34
48201,2,3.5,740,2,0,0,0,0,0,1,45
18095,3,2.3,680,3,0,1,1,0,1,1,30
12101,1,2.08,900,1,0,0,0,0,1,1,16
51000,3,4.9,600,1,0.6666666666666666,0,0,0,1,1,20
37183,2,10.52,1000,2,0,0,0,0,1,1,10
29000,2,13.2,1400,2,0.5,0,0,0,1,1,120
06061,5,2.51,810,5,0,0,0,0,1,1,4
53061,3,19.5,2800,1,1,0,0,0,1,1,40
17043,2,22.04,1600,2,0.5,0,0,0,1,1,45
48167,4,10.6,1600,3,1,0,0,1,1,1,40
45000,1,6.8,1500,1,0,1,0,0,1,1,50
51000,3,18.32,2800,3,0.6666666666666666,0,0,0,1,1,30
06037,4,17.8,100,0,0,0,1,1,0,0,150.5
48029,2,8.74,1600,2,0,0,0,0,1,1,93
36000,6,4.62,850,2,0,1,0,1,1,1,15
39049,2,6.2,1100,2,0,1,0,0,1,1,20
39000,3,3.9,980,2,0,0,0,0,1,1,23.333333333333332
34041,2,27.88,2400,2,0.5,0,0,0,1,1,60
42000,2,2.15,650,1,0,1,0,0,1,1,27
06071,4,23.86,3000,4,0.5,0,1,0,1,1,95.5
12011,2,3,1300,3,0,1,0,0,1,1,40
22071,2,4.6,750,1,0,1,0,0,1,1,19
06065,4,20.2,3800,2,0,0,0,0,1,1,12.5
21111,6,6.06,1400,2,0,1,0,1,1,1,8.333333333333334
47000,1,5.26,950,1,0,1,1,0,1,1,46
24027,4,34.07,2200,2,0,0,0,0,1,1,22.5
12113,2,12.53,850,2,0,0,0,0,1,1,25
42000,2,4.7,240,2,0,0,0,0,1,1,35
55139,3,8.12,900,2,0,1,0,0,1,1,20.666666666666668
24027,2,15.47,1200,2,0,1,0,0,1,1,5
42017,2,3.806,700,1,0,1,0,0,0,1,11
37000,4,6.4,1000,3,0,0,0,0,1,1,15
55073,4,23.538,350,4,0,0,1,0,1,1,27.5
42051,4,9.41,540,3,0,0,0,1,1,1,110.5
51700,1,6.4,930,0,1,1,1,0,1,1,30
41000,4,11.5,900,3,0,1,0,0,1,1,89.5
17031,4,10.1,1500,1,0,0,0,0,1,1,40
06071,3,5,1300,3,1,1,1,0,1,1,16.666666666666668
18000,4,16.4,2400,2,0,0,0,0,1,1,30
42091,2,3.9,750,2,0,1,0,0,1,1,10
08000,1,2,700,1,0,1,0,0,1,1,40
39017,1,12.05,800,1,0,0,0,0,1,1,70
26163,1,3.57,690,1,1,1,0,0,1,1,20
38017,5,52.2,2300,3,0,0,0,0,1,1,4
12101,2,6.8,470,2,0,0,0,1,1,1,12
19163,2,4.34,200,4,0,0,0,0,1,1,15
12103,1,7.74,920,1,0,1,1,0,1,1,30
22000,2,3.4,180,2,1,0,0,0,1,1,12
37119,2,5.8,1700,2,0,1,1,0,1,1,20
06071,1,1.4,630,0,0,0,0,0,0,0,20
39113,4,14.4,890,3,0,0,0,0,1,1,14
11001,1,8.6,1200,1,1,0,0,0,1,1,40
37101,2,9.4,630,1,0,0,0,0,1,1,45
49049,6,13,1300,3,0,0,0,0,1,1,28.333333333333332
39000,4,12,700,3,0,0,0,0,1,1,27.5
17031,1,2.8,1300,1,1,1,0,0,0,1,80
05007,3,9.5,1000,2,0,1,1,0,1,1,40
51000,2,4.4,1500,2,0,1,1,0,1,1,50
06073,7,4.85,1500,6,0.5714285714285714,1,1,0,1,1,22.857142857142858
39057,2,10.104,2000,2,0,0,1,0,1,1,15
48201,4,4.911,500,1,0.25,0,0,0,1,1,7.5
25000,3,5.72,1800,2,0,1,0,1,1,1,66.66666666666667
09003,3,2.3,830,1,1,1,0,0,1,1,6.666666666666667
21000,2,1.62,530,0,0,1,0,1,1,1,30
24025,3,20.21,1800,2,0,0,0,0,1,1,50
06047,2,6.4,950,2,0.5,1,0,0,1,1,60
51000,3,18.41,2100,4,1,0,1,0,1,1,30
48257,1,8,690,2,0,1,0,0,1,1,120
09001,4,16,850,5,0.75,1,1,0,1,1,47.5
48441,4,7.02,430,3,0,0,0,0,1,1,42.5
09003,3,6.5,1000,3,0,0,0,0,1,1,40
39000,2,5,430,2,0,1,1,0,1,1,30
27163,6,13.6,1300,6,0,0,0,0,1,1,35
26000,3,4.45,840,2,0,0,1,0,1,0,23.333333333333332
19113,2,10.5,1200,2,0,0,0,0,1,1,70
04019,2,4,1100,2,0.5,0,0,0,1,1,10
34005,1,6,980,4,0,1,0,0,1,1,50
39049,2,8.7,800,2,0,1,1,0,1,1,42
11001,4,19.5,2300,1,1,1,0,0,1,1,37.5
48201,1,9.74,1100,1,0,1,0,0,1,1,100
23000,1,0.511,350,1,1,1,0,1,0,1,60
01097,2,3.3,720,2,0,0,0,0,1,1,35
48441,4,7.92,1200,2,0,1,0,0,1,1,20
40000,4,12,700,1,0.75,0,0,0,1,1,2.5
47179,1,3.04,530,1,0,0,0,0,1,1,20
42003,2,7.5,840,2,0,0,1,0,1,1,20
36000,5,10.8,2200,2,0,1,1,0,1,1,8
27163,1,11.77,2400,1,0,0,0,0,1,1,80
55000,1,5.1,400,1,0,1,0,0,1,1,40
09003,4,5.76,410,5,0,0,0,0,0,1,45
06000,2,4.3,1200,2,0,0,0,0,1,1,40
39000,4,9.5,810,3,0,0,0,0,1,1,17.5
36000,3,5.068,1300,2,0,0,0,0,1,1,33.333333333333336
40000,3,6.3,910,2,0,0,0,0,1,1,40
17000,3,23.96,780,3,0,0,0,0,1,1,8
32000,2,17,1600,3,0.5,0,0,0,1,1,160
12000,1,0.21,1100,1,0,1,0,0,1,1,90
29071,3,5.07,840,2,0,0,0,0,1,1,26.666666666666668
41051,2,19.1,1900,3,0,0,0,0,1,1,15
36047,4,15,2100,2,0.75,0,0,0,1,1,1
12081,2,7.6,930,2,0,0,0,0,1,1,35
06107,1,3.7,1600,1,0,0,1,0,1,1,30
04013,2,3.64,890,4,0,0,0,0,1,1,5
12057,3,4.88,1200,3,0,0,0,0,1,1,20
53033,2,15.3,3400,1,0,0,0,0,1,1,30
37063,3,5.31,1300,3,0,1,1,0,1,1,16.666666666666668
39049,2,12.4,770,2,0,0,0,0,1,1,35
18157,1,5.7,650,1,0,0,0,0,1,1,30
42000,2,11.29,460,2,0,0,0,0,1,1,60
36047,6,10.2,3000,2,0,0,0,0,1,1,13.333333333333334
06073,2,19.77,1300,1,0,1,0,0,1,1,20
48441,2,4,940,1,0,0,1,0,1,1,10
17000,2,3.72,1100,2,0,1,1,0,1,1,6
51000,2,17.1,2100,2,1,0,0,0,1,1,3
17031,4,31.1,1300,4,1,0,0,0,1,1,95
39113,1,6.21,1100,1,0,1,0,0,1,1,30
41051,3,4.6,1100,2,0.3333333333333333,1,1,0,1,1,18
32031,1,10,640,2,0,0,0,0,1,1,20
20000,9,5,680,4,0,0,0,0,1,1,3.3333333333333335
21000,2,6.81,310,2,0,0,0,0,1,1,25
09013,2,10,2100,2,0,0,0,0,1,1,17
19000,5,8,600,3,0,0,0,0,1,1,14
40000,4,20.2,650,4,0,0,0,0,1,1,27.5
48000,2,16.2,900,2,0,1,0,0,1,1,6
18000,4,13.94,1000,4,0,1,0,0,0,1,52.5
06071,4,2.14,1000,1,0,1,1,1,1,1,22.5
18000,3,5.5,600,1,0,1,0,1,1,1,30
25000,3,6.98,430,1,1,1,0,0,1,1,20
55133,3,10.6,1000,2,0,0,0,0,1,1,33.333333333333336
36047,1,2.3,1000,1,0,1,0,0,1,0,50
16000,3,4.54,860,2,0,0,0,0,1,1,13.333333333333334
06037,3,5.17,1300,2,0,1,0,0,1,1,36.666666666666664
20000,3,5.7,610,2,0,0,0,0,1,1,108
39029,1,3.6,600,0,0,1,1,0,1,0,40
26125,2,4.42,850,1,0,0,0,0,1,1,60
36000,2,12.3,1200,2,0,0,0,0,1,1,7
48085,4,26.1,2400,2,0,0,1,0,1,1,37.5
36083,5,11.95,1200,2,0,0,0,0,1,1,61.2
17000,1,3,300,1,0,1,0,0,1,1,40
31000,1,64.89,590,1,0,1,0,0,1,1,20
06075,2,24.8,1900,2,0,1,0,0,1,1,35
18000,2,4.6,680,2,0,0,1,0,1,1,60
39049,3,7.53,650,1,0,0,1,0,1,1,20
06037,8,9.16,710,2,1,0,0,1,1,1,21.25
06083,3,11.9,1400,1,0,1,0,0,1,1,13.333333333333334
48367,1,16.5,1300,2,0,0,0,0,1,1,50
48000,5,9.3,950,3,0,1,0,0,1,1,46
41000,4,9,800,2,0,0,0,0,1,1,15
17000,2,9.687,1400,2,0,0,0,0,1,1,25
21000,2,36.554,1700,3,0,0,0,0,1,1,24
48491,3,17.4,1300,3,0.6666666666666666,0,1,0,1,1,82
48201,1,11.6,1200,1,0,0,0,0,1,1,20
22033,1,2.5,680,0,0,1,0,0,0,1,30
06031,3,5.02,700,2,0,1,0,0,0,1,13.333333333333334
29000,2,5.7,300,2,0,0,0,0,1,1,20
48000,2,28.5,1800,2,0,0,0,0,1,1,161
22071,2,46.3,3700,2,0,0,0,0,1,1,25
39000,1,2.4,600,1,0,0,0,0,1,1,6
41000,2,11.5,1300,3,0,0,0,0,1,1,10
06037,3,24,3800,2,0,0,1,0,1,1,86.66666666666667
18003,1,5,900,1,0,0,0,0,1,1,50
55025,4,13.3,1900,2,0,0,0,0,1,1,25
35000,1,9.9,950,1,0,1,0,0,1,1,40
51087,3,24,1900,2,1,0,0,0,1,1,20
32003,2,10.5,2700,3,1,0,1,0,1,1,70
24031,1,1.2,2000,1,1,1,1,0,1,1,60
31000,2,5.36,630,4,0,0,0,0,1,1,16
36061,3,14.14,870,0,0,1,0,0,1,1,40
34000,2,6.15,450,0,0,0,0,0,1,1,10
04013,3,1.58,900,2,0,1,0,0,1,1,10
05000,1,5.507,400,2,0,1,1,0,1,1,110
36029,2,6.2,500,5,0,0,0,0,1,1,35
40000,3,18.05,370,2,0,0,1,1,1,1,123.33333333333333
11001,4,76.8,4200,2,0,0,0,0,1,1,15
37063,2,2.99,800,1,1,1,0,0,1,1,15
29000,2,5.14,400,2,0,0,0,0,1,1,20
04025,1,4.56,300,1,0,1,1,0,1,1,48
08000,3,10.5,1000,4,0,0,0,0,1,1,50
40027,3,0.4,2000,1,0,0,0,0,1,1,20
27000,2,10.84,2200,2,0,0,0,0,1,1,25
12071,3,7.22,1000,3,1,1,0,0,1,1,58.666666666666664
12000,2,2.86,600,1,0,1,0,0,0,0,60
08000,2,8.4,1100,2,0,0,0,0,1,1,8
36061,3,68.4,2000,1,0,1,1,0,1,1,13.333333333333334
41051,1,8.6,1800,1,0,1,0,0,1,1,100
41000,2,3.2,850,1,0,1,0,0,1,1,8
05007,2,7.5,720,3,0,0,0,0,1,1,60
15003,4,13,3000,1,0.25,1,1,0,1,1,2.5
06075,2,10.19,5800,2,0,0,0,0,1,1,15
06065,4,5.6,1600,3,0,0,0,0,1,1,30
47000,3,6.33,690,3,0,0,0,0,1,1,26.666666666666668
27123,3,8.83,1600,2,0,1,0,0,1,1,10
01073,3,7.85,1000,1,0,0,0,0,0,1,20
06099,2,7.5,1100,1,0,1,0,0,1,1,30
06037,7,11.7,2600,2,0,1,0,0,1,1,25.714285714285715
12095,2,3.34,800,2,0,1,0,0,1,1,40
37085,1,4.58,1300,1,1,0,0,0,0,1,40
13000,1,9.5,1100,2,0,0,0,1,1,1,100
06073,2,8.35,130,1,0,0,0,0,0,1,10
17043,3,7.1,1700,2,0,0,0,0,1,1,13.333333333333334
53000,4,9.1,100,4,0,0,0,1,1,1,35
40109,3,5.9,780,2,0,0,0,0,1,1,20
36081,4,20.76,2300,3,0,0,0,0,1,1,20
36029,1,15.8,2000,1,0,1,0,0,1,1,20
06001,3,23.211,1400,3,0.3333333333333333,0,0,0,0,1,26.666666666666668
06073,4,5,990,3,0,0,0,0,1,1,10
49049,2,2.7,800,0,0,1,1,0,1,1,55
41029,3,11.8,1100,2,0,0,0,0,1,1,23.333333333333332
34005,2,7.5,1500,2,0.5,0,0,0,1,1,10
12095,2,8.012,900,2,0,0,0,0,1,1,15
13135,2,6,700,2,0,0,0,0,1,1,45
48201,2,11,200,2,0,0,0,0,1,1,10
21000,2,13.3,1100,3,0,0,0,0,1,1,35
20000,2,4.3,1300,2,1,1,1,0,1,1,22
42133,4,8.7,1500,2,0,0,0,0,1,1,22.5
06037,2,9.25,3000,1,0,0,0,0,1,1,47
13000,3,6.94,600,3,0,0,0,0,1,1,30
06000,6,4.36,700,2,1,1,1,0,1,1,47
41000,2,7.867,1800,2,0.5,0,0,0,1,1,25
06067,3,8.66,2400,2,0,0,0,0,1,1,23.333333333333332
37081,2,6.3,4100,3,0,0,0,0,1,1,30
20000,1,2.36,370,1,0,1,0,0,1,1,30
34017,5,13.87,1500,1,0,1,0,1,1,1,28
48113,2,3.68,1500,2,0,1,0,0,1,1,45
08000,3,4.19,490,0,1,1,0,1,0,0,40
06037,6,13.6,2200,2,0,0,0,0,1,1,20
13000,1,2.5,500,1,0,1,1,0,1,1,6
05000,2,0.35,420,2,0,1,1,0,1,1,5
19113,2,7.17,400,2,0,0,0,0,1,1,45
41000,4,10.829,1000,2,0,0,0,0,1,1,32.5
47157,1,0.8,550,0,1,1,0,0,0,0,78
13067,2,21.5,2800,1,0.5,0,0,0,1,1,27
06013,2,8.2,1800,2,0,0,0,0,1,1,160
40000,3,8.06,1200,3,0,0,0,0,1,1,16.666666666666668
26163,1,3.75,1200,1,0,1,1,0,1,1,30
48491,3,6.4,1500,2,0.6666666666666666,0,0,0,1,1,16.666666666666668
48201,3,19.28,750,4,0,0,0,0,1,1,30
54000,3,0.38,850,1,1,1,0,1,1,1,13.333333333333334
12099,5,8.5,750,2,0,0,0,0,1,1,8
13000,4,12.77,1200,1,0.5,0,0,0,1,1,45
17000,2,6.06,250,2,0,0,0,0,1,1,12
39165,5,27.87,1100,4,0,0,0,0,1,1,26
06037,1,11,880,4,0,1,0,0,1,1,90
01073,4,10.6,670,2,1,0,0,0,1,1,15
39109,3,11.6,1000,2,0,0,0,0,1,1,44.666666666666664
22073,2,5.7,680,2,0,1,1,0,1,1,30
41000,5,12,1000,3,0,0,0,0,1,1,48
16000,2,2.25,630,0,0,1,1,0,1,1,35
34039,3,3.23,2000,1,0,1,0,0,1,1,13.333333333333334
17000,4,8,670,2,0,0,0,0,1,1,13.5
08000,2,9.1,500,1,0,0,0,0,1,1,35
28000,2,2.4,1100,2,0.5,1,1,0,1,1,70
04013,2,1.5,650,0,0,1,1,0,1,0,30
37119,2,19.572,1200,2,0,0,0,0,1,1,75
48201,1,2.46,260,1,0,0,0,0,1,1,40
21000,1,2.34,450,1,0,1,0,0,1,0,40
06017,4,12.5,2200,5,0,1,1,0,1,1,2.5
06017,5,20,4100,3,0.8,0,1,0,1,1,16
08000,3,5.24,1500,3,0,0,0,0,1,1,50
39093,5,13.62,700,2,1,1,1,0,1,1,16.8
08069,4,26.675,1100,3,0,0,1,0,1,1,20
25000,5,25,3500,2,1,0,0,0,1,1,2
17089,2,22.3,1900,2,0,0,0,0,1,1,55
36000,3,6.7,720,2,0,0,0,0,1,1,20
47000,3,8.1,640,3,0,0,0,0,1,1,40
05000,5,5.65,1100,2,0,0,0,0,1,1,12
06067,1,7.26,540,1,0,0,0,0,1,1,60
27000,3,13.5,1100,4,0,0,1,0,1,1,83.33333333333333
36081,5,13.3,1800,2,0,0,0,0,1,1,30
37119,2,7.5,2800,2,0,1,1,0,1,1,35
09003,2,16.5,2000,2,0,1,1,0,1,1,85
24510,2,10.5,2100,2,0,1,0,0,1,1,60
17197,3,17.5,1100,2,0,0,0,0,1,1,6.666666666666667
53035,1,7.5,1400,0,1,0,0,0,1,1,60
55000,2,3.5,750,2,0,1,0,0,1,1,15
06007,6,17.57,1100,3,0,1,1,0,1,1,25
01000,4,6.1,1100,2,0,0,0,0,1,1,16.5
06083,6,21.64,2900,3,0,0,0,0,1,1,13
12105,3,11,900,2,0,0,0,0,1,1,43.333333333333336
39049,2,8.5,1000,3,0,1,0,0,1,1,55
51000,4,5.1,680,2,0,1,1,0,1,1,5
08000,3,4.08,600,6,0,1,0,0,1,1,60
42003,3,13.8,600,3,0,0,0,0,1,1,56.666666666666664
08000,2,11.62,1200,2,0,0,0,0,1,1,35
48453,2,0.45,780,1,1,1,1,0,1,1,25
08000,4,9.54,1500,2,0,1,0,0,1,1,82
18019,3,3.42,300,3,0,1,0,0,1,1,13.333333333333334
12057,2,15.2,1800,4,0,0,0,0,1,1,80
34023,2,13.26,1700,1,0,1,1,0,1,1,60
55000,1,6.8,890,1,0,0,0,0,0,0,30
48167,3,9.2,1200,1,1,1,1,0,1,1,80
51000,4,25,3000,2,0.5,0,1,0,1,1,20
34031,2,12.1,1400,3,0,1,0,0,1,1,115
55000,2,32.5,1000,2,0,0,0,0,1,1,35
53000,2,1.5,2500,2,0,0,0,0,1,1,5
36000,1,3.34,330,1,0,0,0,0,1,1,20
17031,1,1.59,220,1,0,1,0,1,1,0,30
34025,2,6.54,1800,1,0,0,0,0,1,1,20
06001,2,9,2100,2,0.5,1,0,0,1,1,40
18000,5,7.23,800,3,0,0,0,0,1,1,12
11001,3,19.9,2200,3,0.3333333333333333,1,1,0,1,1,70
17000,3,3.18,1400,2,0,0,0,0,1,1,33.333333333333336
24005,7,10.1,3000,2,1,0,0,0,1,1,34.285714285714285
34027,1,20.2,1500,1,0,0,0,0,1,1,60
12095,3,9.4,1700,2,0,0,0,0,1,1,23.333333333333332
39049,1,6.3,890,1,0,0,0,0,1,1,60
48439,6,14.4,2800,3,0,0,0,0,1,1,13.333333333333334
36109,1,8,1700,2,0,0,0,0,1,1,20
53053,4,17,1000,4,0,1,1,0,1,1,88.5
48000,3,17.7,630,3,0.6666666666666666,0,0,0,1,1,20
10003,4,11.77,1500,1,0,0,0,0,1,1,27.5
06037,6,13.07,3100,5,1,0,1,0,0,1,20
36000,3,8.4,500,2,0,0,0,0,1,1,10
39061,2,26.8,1800,4,0,0,0,0,1,1,20
54000,5,6.3,730,5,0,0,1,0,1,1,12
42045,6,12.43,1400,2,1,0,1,0,1,1,10.333333333333334
31153,1,7.2,960,1,0,0,0,0,1,1,30
26065,4,21.5,1400,2,1,0,0,0,1,1,40
12011,4,11.64,1600,3,1,0,1,0,1,1,15
17000,5,8.08,700,4,0.6,0,0,0,1,1,20
29000,2,12.26,500,0,1,1,1,0,0,1,15
26000,3,9,670,2,0,0,0,0,1,1,40
24033,2,7.7,1600,2,1,1,0,0,1,1,60
45000,2,4.7,500,2,1,1,0,0,1,1,30
47000,4,13.2,100,4,0,0,0,0,1,1,11.5
13135,3,19,1700,3,0,0,1,0,1,1,60
19000,6,1.94,1000,2,0,0,1,0,1,1,25
04013,4,22.735,1600,4,0,0,0,0,1,1,12.5
24510,1,1.6,500,0,1,1,1,1,0,0,120
40000,1,1.3,540,1,0,1,0,0,1,1,20
45083,4,4.34,480,4,0,1,0,0,1,1,42.5
37000,1,4.62,1000,1,1,0,0,0,1,1,24
13000,5,7.8,700,3,0,0,0,0,1,1,26
06001,3,57.9,3900,1,0,0,0,0,1,1,23.333333333333332
48157,4,12.9,300,4,1,0,0,0,1,1,65
08000,4,2.22,500,1,1,1,0,1,1,1,7.5
30000,1,8.8,920,3,0,0,0,0,1,1,4
01000,3,6.79,650,2,0,1,0,0,1,1,6.666666666666667
20000,3,17.96,750,6,0,0,0,0,1,1,43.333333333333336
26000,4,11.8,700,2,0,0,0,0,1,1,32.5
42000,3,7.5,730,2,0,1,0,0,1,1,36.666666666666664
18089,6,6.84,680,6,1,0,0,0,1,1,15
06081,2,3.9,3400,0,1,1,1,0,1,1,100
39049,3,13.9,1400,2,0,0,0,0,1,1,20
06037,3,16.69,990,3,1,0,0,0,1,1,50
13000,1,2,730,0,1,1,1,0,1,1,10
01000,3,15.7,1300,6,0,0,0,0,1,1,36.666666666666664
37000,1,1.035,300,2,0,1,1,0,0,1,30
42029,1,3.8,1000,1,0,0,0,0,1,1,20
06073,2,10.8,2500,2,0,1,1,0,1,1,40
26125,3,7,850,3,0,0,0,0,1,1,33.333333333333336
39049,1,5.5,680,1,1,1,0,0,1,1,40
37000,2,8,800,1,0,0,0,0,1,1,35
06075,2,84.18,2200,1,0,1,0,0,1,1,166
48439,5,3.8,1200,2,1,1,0,0,1,1,46
51000,2,3.46,1000,2,0,1,0,0,1,1,30
36000,2,8.5,700,2,0,0,0,0,1,1,10
47009,2,0.5,500,3,0,1,0,1,1,1,20
53053,3,9.5,960,3,0.6666666666666666,1,0,0,1,1,50
12000,5,10.3,5200,2,0,0,0,0,1,1,20
24000,4,5.2,770,2,0.25,0,0,0,1,1,35
46000,4,10.71,1100,3,0,0,0,0,1,1,16
31000,3,6.7,1100,2,0,0,1,0,1,0,23.333333333333332
41039,3,3.2,1100,2,0,0,0,0,1,1,22
24021,1,8.3,1200,1,1,0,0,0,1,1,90
23000,4,16,600,2,0,0,0,0,1,1,2.5
37183,2,14.3,660,2,0,0,0,0,1,1,30
41000,1,8.3,1200,1,0,0,0,0,1,1,10
13051,3,2.8,870,2,1,0,0,0,1,1,16.666666666666668
25000,4,25.1,2400,2,0,0,0,0,1,1,80
42000,3,5.383,1000,3,0.3333333333333333,0,0,0,1,1,16.666666666666668
13000,1,8.71,880,1,1,0,0,0,1,1,40
37081,1,3.6,80,1,0,1,1,0,1,1,12
32003,2,7.651,1100,2,0,0,0,0,1,1,13
48453,1,5.7,1200,0,0,1,0,0,1,1,80
32003,1,5.2,820,1,1,1,0,0,1,1,40
12031,2,4.51,880,0,0,1,0,0,1,1,15
42091,2,26.21,800,1,0,0,0,0,1,1,25
36047,1,4.57,960,0,1,1,0,0,1,1,180
06047,8,12.85,1900,3,0,1,1,0,1,1,12.25
42000,2,12.5,560,2,0,0,0,0,1,1,60
51107,2,2.76,750,1,1,1,0,0,1,1,15
34013,2,10.5,1700,0,1,1,0,0,1,1,45
17119,2,6.97,770,2,0.5,0,0,0,1,1,30
42011,4,0.6,930,0,1,1,0,1,1,0,15
06071,2,5.6,430,0,1,1,1,1,0,1,90
36000,4,10.85,920,2,0,0,0,0,1,1,22.5
35013,2,4,660,2,0,1,0,0,1,1,20
22071,2,12,1300,2,0,0,0,0,1,1,38
06037,1,7.6,1200,2,0,1,1,0,1,1,70
22000,5,6.05,670,1,0,0,0,1,1,1,8
09001,5,5.82,1500,1,1,0,0,1,1,1,16
12000,2,4.8,850,1,1,1,1,0,1,0,70
06037,5,14.86,2300,4,0.8,0,0,0,1,1,63.2
08000,2,9.315,2300,2,0,1,1,0,1,1,32
12083,2,25.4,2500,4,0,0,0,0,1,1,75
36047,3,11.92,2300,0,0,1,1,0,1,1,100
25000,3,16.428,1900,3,0,1,0,0,1,1,80
48439,3,15.92,1100,2,0,0,0,0,1,1,20
19103,1,15,1100,1,0,0,0,0,1,1,30
01000,5,7.2,440,5,0,0,0,0,1,1,42
06097,2,25.1,3700,2,0,0,0,0,1,1,151
42003,4,12.6,770,2,0,0,0,0,1,1,22.5
26125,4,22.3,1400,2,0,0,0,0,1,1,8.5
26125,2,12.232,600,2,0,0,0,0,1,1,35
12000,3,11.91,1700,2,0,0,0,0,1,1,46.666666666666664
48355,3,48.3,2900,2,0,0,0,0,1,1,6.666666666666667
32003,5,9.8,1600,1,0.4,1,1,0,1,1,76
13057,2,20.5,2100,2,0,0,0,0,1,1,52
13000,7,13.39,1000,5,0,0,0,0,1,1,10
46000,3,4.894,860,3,0,0,0,0,0,1,60
04013,4,14.1,1100,2,1,0,0,0,1,1,10
17000,2,7.4,550,2,0,1,0,0,1,1,95
40000,2,6.5,650,2,0,0,0,0,1,1,90
26081,2,4.5,310,3,0,0,0,0,1,1,30
06059,4,7.2,1500,5,1,0,0,0,1,1,15
32003,2,1.8,1200,4,0,0,0,0,1,1,40
49049,1,4.8,800,2,0,0,0,0,1,1,40
17089,3,11.3,850,3,0,0,0,0,1,1,50
12000,3,2.2,950,0,1,1,0,1,1,1,13.333333333333334
48479,4,2.4,950,2,0,1,0,1,1,1,3.5
